Brand,Body,Mileage,EngineV,Engine Type,Registration,log_price
Volkswagen,van,132,2.0,Diesel,yes,10.48849257447637
Toyota,hatch,135,1.0,Petrol,yes,8.922658299524402
Renault,sedan,105,1.4,Petrol,yes,7.824046010856292
Audi,crossover,100,3.0,Diesel,yes,10.596609732783568
Volkswagen,crossover,123,3.0,Diesel,yes,9.998797732340453
Toyota,sedan,65,1.6,Petrol,yes,9.190137664658664
BMW,other,73,2.0,Petrol,yes,10.308919326755392
Mercedes-Benz,sedan,350,2.2,Diesel,yes,8.922658299524402
Toyota,sedan,138,3.5,Petrol,yes,9.433483923290392
BMW,crossover,115,4.4,Petrol,yes,10.584055950889214
Volkswagen,van,240,2.5,Diesel,yes,9.268609280100158
Mitsubishi,crossover,147,3.2,Diesel,yes,9.809176873064887
Audi,other,207,2.0,Petrol,yes,8.476371196895983
BMW,sedan,238,1.8,Petrol,yes,8.293799608846818
Toyota,crossover,165,4.0,Gas,yes,10.477287975463508
Toyota,sedan,158,2.4,Gas,yes,9.51044496442652
Mercedes-Benz,sedan,130,3.0,Petrol,yes,9.769956159911606
Mercedes-Benz,sedan,11,4.7,Petrol,yes,11.002083174398681
Mercedes-Benz,van,255,2.2,Diesel,yes,8.987071812848821
Toyota,sedan,89,1.8,Other,yes,9.680344001221918
BMW,sedan,250,4.5,Gas,yes,8.674196940225903
Renault,van,154,1.5,Diesel,yes,8.987071812848821
Renault,van,181,1.9,Diesel,yes,9.093806555720231
BMW,crossover,0,2.0,Petrol,yes,10.685538069201806
Volkswagen,van,193,2.5,Diesel,yes,9.082507000466299
Volkswagen,van,194,1.6,Diesel,yes,9.2093398716426
Volkswagen,sedan,80,1.8,Petrol,yes,9.798071479779479
Mercedes-Benz,other,94,5.5,Petrol,yes,10.532096211958502
Audi,sedan,155,3.0,Petrol,yes,9.9281801651265
Audi,crossover,242,2.5,Diesel,no,8.51699317141357
Mercedes-Benz,crossover,1,3.5,Petrol,yes,8.318742252692399
Mercedes-Benz,sedan,145,1.8,Petrol,yes,9.769899015421748
Audi,other,326,2.5,Diesel,yes,9.011889433252344
Volkswagen,sedan,185,2.8,Gas,yes,8.85366542803745
Volkswagen,vagon,107,1.6,Petrol,yes,9.126958763037132
Volkswagen,hatch,105,2.0,Other,yes,8.294049640102028
Renault,crossover,20,1.5,Diesel,yes,9.769956159911606
BMW,sedan,162,1.6,Petrol,no,7.575584651557793
Audi,other,120,1.8,Petrol,yes,9.305650551780507
Audi,sedan,259,3.0,Diesel,no,8.955448122347393
Volkswagen,sedan,1,1.6,Diesel,yes,10.09823162932864
Renault,van,190,1.9,Diesel,yes,8.318742252692399
Mercedes-Benz,crossover,69,3.0,Diesel,yes,11.154820928221902
Volkswagen,other,129,2.0,Diesel,yes,10.308919326755392
Renault,vagon,188,1.5,Other,yes,9.392578591964389
Volkswagen,vagon,122,1.4,Gas,yes,9.539644119118783
BMW,vagon,274,2.0,Diesel,no,9.093806555720231
Audi,sedan,105,2.0,Petrol,yes,10.165851817003619
BMW,other,287,2.5,Diesel,no,7.90100705199242
Toyota,sedan,140,3.5,Gas,yes,9.433483923290392
BMW,sedan,28,1.9,Petrol,yes,8.411832675758411
Toyota,crossover,3,4.5,Diesel,yes,11.385092093460344
Mitsubishi,sedan,143,2.0,Gas,yes,9.071078304642676
Volkswagen,van,230,3.2,Gas,yes,9.752664662801545
Toyota,crossover,39,2.2,Diesel,yes,10.328755287940472
Mercedes-Benz,sedan,240,2.2,Diesel,yes,9.635608107380527
Toyota,crossover,1,4.5,Diesel,yes,11.210468106936293
Volkswagen,sedan,84,2.0,Petrol,yes,9.433483923290392
Mercedes-Benz,crossover,150,5.5,Petrol,yes,10.325481962595504
BMW,crossover,73,3.0,Diesel,yes,11.080602902692181
Toyota,sedan,179,2.4,Petrol,yes,9.323669057283185
BMW,other,93,2.5,Petrol,yes,9.20029003612268
Mercedes-Benz,sedan,34,2.2,Diesel,yes,10.915088464214607
Volkswagen,vagon,250,1.9,Diesel,yes,8.006367567650246
BMW,sedan,147,3.0,Diesel,yes,10.404262840448617
Renault,hatch,75,2.0,Petrol,yes,9.472704636443673
Mercedes-Benz,other,102,5.0,Petrol,yes,10.431170293368542
BMW,crossover,210,3.0,Diesel,yes,9.769956159911606
Audi,crossover,60,2.0,Petrol,yes,10.404262840448617
Volkswagen,sedan,240,1.6,Petrol,yes,9.392578591964389
Toyota,sedan,141,3.5,Petrol,yes,9.595602772766828
Audi,vagon,253,1.8,Gas,no,7.8632667240095735
BMW,sedan,375,4.4,Gas,yes,9.296518068217235
Toyota,crossover,0,4.5,Diesel,yes,11.512915464920228
Toyota,hatch,160,1.0,Petrol,yes,8.268731832117737
Renault,van,275,1.9,Diesel,yes,8.648221453822641
Audi,sedan,4,3.0,Diesel,yes,11.418603796427618
Mercedes-Benz,sedan,137,2.2,Diesel,yes,10.146433731146518
BMW,sedan,360,2.5,Petrol,yes,8.101677747454572
Toyota,crossover,80,3.5,Gas,yes,10.264652401747712
Volkswagen,van,200,1.6,Diesel,yes,9.137769679141348
Toyota,sedan,148,1.8,Gas,yes,9.148464968258095
Audi,crossover,180,3.6,Gas,yes,10.043249494911286
BMW,sedan,370,4.0,Petrol,yes,8.411832675758411
Mitsubishi,crossover,1,1.8,Petrol,yes,10.081633737919603
Mercedes-Benz,crossover,0,3.0,Diesel,yes,11.58987724680423
Volkswagen,sedan,157,1.8,Gas,yes,9.464982590349763
Mercedes-Benz,van,211,2.2,Other,yes,9.60911649193355
Volkswagen,other,160,1.8,Petrol,yes,9.674074388208323
Volkswagen,van,154,2.0,Gas,yes,9.137769679141348
Mercedes-Benz,other,260,2.2,Diesel,yes,8.85366542803745
Mitsubishi,crossover,240,3.2,Diesel,yes,9.595602772766828
Toyota,crossover,63,2.0,Petrol,yes,9.98966524877718
Audi,crossover,20,3.0,Petrol,yes,11.127262984158243
Mercedes-Benz,sedan,370,2.2,Petrol,yes,8.85366542803745
Mercedes-Benz,other,21,6.0,Petrol,yes,11.156250521031495
Volkswagen,sedan,65,2.0,Petrol,yes,9.998797732340453
Mercedes-Benz,other,50,3.5,Petrol,yes,9.846917201047734
BMW,sedan,267,2.0,Diesel,yes,9.179881164491475
Volkswagen,vagon,300,1.9,Diesel,yes,8.48673398393153
Mercedes-Benz,other,260,2.2,Diesel,yes,9.071078304642676
Toyota,sedan,139,3.5,Petrol,yes,9.595602772766828
Volkswagen,sedan,1,1.6,Diesel,yes,10.085767441795337
Mitsubishi,crossover,11,2.5,Diesel,yes,10.106428396532818
Mercedes-Benz,van,161,2.2,Diesel,yes,10.06475570013225
Volkswagen,van,160,1.6,Diesel,yes,9.210340371976184
Volkswagen,van,255,2.5,Diesel,yes,9.179881164491475
Renault,vagon,280,1.5,Diesel,yes,8.85366542803745
Renault,other,245,2.0,Petrol,no,7.346010209913293
Mercedes-Benz,van,0,2.2,Diesel,yes,10.770588040219511
Toyota,other,105,2.5,Diesel,yes,10.203592144986466
BMW,crossover,0,2.5,Diesel,yes,11.082142548877775
Renault,sedan,2,1.5,Diesel,yes,9.903837491300417
Volkswagen,crossover,167,3.2,Petrol,yes,9.648595302907339
Volkswagen,hatch,152,1.0,Petrol,yes,8.293799608846818
BMW,sedan,1,2.0,Diesel,yes,9.902987427494446
Mercedes-Benz,sedan,42,1.6,Petrol,yes,10.545341438708522
Volkswagen,van,1,1.6,Diesel,yes,9.927083954751296
Volkswagen,vagon,200,1.4,Gas,yes,9.174713194333032
BMW,crossover,115,3.0,Diesel,yes,10.532096211958502
Mercedes-Benz,van,193,2.2,Diesel,yes,9.449357272446683
Toyota,hatch,207,1.3,Petrol,yes,8.411832675758411
Mercedes-Benz,sedan,3,3.0,Diesel,yes,7.783224016336037
Mercedes-Benz,sedan,330,2.0,Petrol,yes,8.85352256068954
Volkswagen,van,169,1.9,Diesel,yes,9.093806555720231
Mitsubishi,sedan,78,1.5,Gas,yes,8.987071812848821
Volkswagen,van,124,2.0,Diesel,yes,9.51044496442652
Mercedes-Benz,crossover,1,3.0,Diesel,yes,11.60822655382414
Mercedes-Benz,van,138,2.2,Diesel,yes,9.55393007636626
Volkswagen,other,290,1.9,Diesel,yes,8.433811582477187
Mercedes-Benz,sedan,250,4.0,Diesel,no,8.086410275323782
Mercedes-Benz,sedan,157,3.5,Petrol,yes,9.878169744551839
Audi,vagon,25,2.5,Diesel,no,7.7406644019172415
Toyota,sedan,131,2.4,Petrol,yes,9.367344120785848
Audi,vagon,210,3.0,Diesel,no,8.85366542803745
BMW,sedan,320,4.4,Gas,yes,8.846496938558838
Mitsubishi,sedan,300,1.6,Gas,yes,8.411832675758411
Renault,vagon,150,1.5,Diesel,yes,9.433483923290392
BMW,sedan,290,2.5,Gas,yes,7.696212639346407
Renault,hatch,136,1.5,Diesel,yes,9.28266103355581
Mitsubishi,sedan,91,1.5,Petrol,yes,9.035986984831405
Volkswagen,sedan,50,2.0,Petrol,yes,10.257659366256743
BMW,sedan,63,4.4,Petrol,yes,10.709963418403076
Toyota,hatch,1,1.0,Petrol,yes,9.368010565329008
BMW,sedan,131,2.0,Diesel,yes,10.388995368317829
Renault,vagon,165,1.5,Diesel,yes,9.259130536145614
Mercedes-Benz,other,215,2.2,Diesel,yes,9.392578591964389
Mercedes-Benz,sedan,198,1.8,Gas,yes,9.918376165029878
BMW,sedan,205,1.8,Petrol,yes,8.716044050161402
Volkswagen,other,248,1.9,Diesel,yes,9.417354541360508
Toyota,sedan,69,1.6,Petrol,yes,9.371608519572305
BMW,sedan,55,3.0,Diesel,yes,10.864751650053014
Audi,crossover,70,2.0,Petrol,yes,10.338511462885837
Volkswagen,van,235,2.0,Diesel,yes,8.556413904569519
BMW,sedan,47,2.0,Petrol,yes,10.196157166498947
Volkswagen,crossover,1,3.0,Diesel,yes,11.211820372186306
Renault,van,150,1.9,Diesel,yes,9.277999020449997
Mercedes-Benz,vagon,113,2.2,Diesel,yes,9.769956159911606
Toyota,crossover,56,2.7,Gas,yes,10.335269968961667
Volkswagen,hatch,140,1.4,Petrol,no,7.937374696163295
Mercedes-Benz,sedan,123,3.2,Petrol,yes,9.441452092939569
Volkswagen,sedan,144,1.4,Petrol,yes,9.769956159911606
Toyota,crossover,67,4.5,Diesel,yes,11.127262984158243
Toyota,crossover,44,3.5,Petrol,yes,10.4341158035983
Toyota,crossover,20,2.5,Petrol,yes,10.271596874100524
Volkswagen,van,230,1.9,Diesel,yes,9.20029003612268
Toyota,other,4,3.0,Diesel,yes,10.747207591575448
BMW,other,85,4.4,Petrol,yes,10.114558522616068
Volkswagen,van,175,1.4,Petrol,yes,8.131530710604252
Mitsubishi,sedan,139,1.5,Petrol,yes,8.948975607841776
Toyota,crossover,263,4.2,Diesel,yes,9.852194258148577
BMW,sedan,185,2.0,Diesel,no,8.160518247477505
Volkswagen,other,177,2.0,Diesel,yes,9.602382459752207
Mitsubishi,crossover,0,2.4,Petrol,yes,10.491274217438248
Volkswagen,van,147,1.6,Diesel,yes,9.546455401949554
Toyota,sedan,130,2.3,Gas,yes,9.20029003612268
Mitsubishi,hatch,138,1.3,Petrol,yes,8.922658299524402
Volkswagen,sedan,2,1.6,Diesel,yes,10.118598932153073
Renault,hatch,127,2.0,Gas,yes,8.867850063029406
Toyota,crossover,80,4.0,Petrol,yes,10.714417768752456
Mercedes-Benz,sedan,300,3.0,Diesel,no,7.823645930834952
Mitsubishi,sedan,136,2.0,Petrol,yes,9.159047077588632
BMW,sedan,186,3.0,Petrol,yes,9.95227771670556
Volkswagen,van,140,2.0,Diesel,yes,9.345745008982385
Volkswagen,crossover,0,3.0,Diesel,yes,11.102638751582846
Volkswagen,hatch,164,1.4,Petrol,yes,9.011889433252344
Renault,van,190,1.5,Diesel,yes,8.433594167539924
Volkswagen,sedan,62,1.6,Petrol,yes,9.093806555720231
Toyota,hatch,79,1.6,Gas,yes,9.539644119118783
BMW,sedan,200,3.5,Gas,yes,8.612503371220562
Mercedes-Benz,sedan,360,2.0,Gas,yes,8.612503371220562
Volkswagen,van,213,1.6,Gas,yes,8.691146498539675
Mitsubishi,crossover,173,3.8,Gas,yes,9.85214162518454
Mercedes-Benz,crossover,0,3.0,Petrol,yes,11.728036844587175
Volkswagen,sedan,130,2.0,Diesel,yes,9.350102314351341
Mercedes-Benz,sedan,240,3.2,Other,no,8.411832675758411
BMW,crossover,35,3.0,Petrol,yes,10.460242108190519
Mitsubishi,crossover,84,2.4,Petrol,yes,9.47262771040802
Toyota,crossover,180,4.7,Gas,yes,9.947504437952903
Mercedes-Benz,sedan,150,5.5,Petrol,yes,10.19988156558993
Volkswagen,van,59,2.0,Diesel,yes,10.81975828421028
Mercedes-Benz,crossover,287,4.0,Diesel,no,8.294049640102028
Volkswagen,crossover,19,3.0,Diesel,yes,10.864751650053014
Mercedes-Benz,sedan,37,1.8,Petrol,yes,10.292145542327912
Volkswagen,other,120,1.4,Petrol,yes,9.857443614034722
BMW,other,26,2.0,Diesel,yes,10.725467604939041
BMW,sedan,255,2.8,Petrol,yes,8.881836305004146
BMW,vagon,142,2.0,Diesel,yes,10.114558522616068
Toyota,crossover,74,2.0,Petrol,yes,9.95227771670556
Mitsubishi,crossover,90,3.0,Petrol,yes,9.581903928408666
Mercedes-Benz,sedan,222,3.0,Gas,yes,9.532423871145296
Volkswagen,sedan,60,1.8,Petrol,yes,10.165813354725493
Volkswagen,sedan,174,2.0,Petrol,yes,9.164819856674374
Renault,van,152,2.0,Diesel,yes,9.179881164491475
Renault,van,150,2.3,Diesel,yes,9.367344120785848
Volkswagen,vagon,259,1.6,Gas,yes,8.575462099540212
Audi,sedan,159,5.2,Petrol,yes,10.021270588192511
Renault,van,221,1.5,Diesel,yes,9.02401079378469
Volkswagen,van,198,1.6,Petrol,no,8.496990484098719
BMW,sedan,245,2.0,Diesel,no,8.99961934066053
Volkswagen,sedan,290,1.8,Gas,yes,8.389359819906353
BMW,crossover,110,3.0,Diesel,no,9.159047077588632
Audi,vagon,160,2.7,Gas,yes,9.159047077588632
Toyota,sedan,35,2.2,Gas,yes,8.37793112408273
Volkswagen,van,224,2.5,Diesel,yes,9.210340371976184
BMW,crossover,58,4.4,Petrol,yes,11.082142548877775
Renault,hatch,79,1.6,Petrol,yes,9.011889433252344
Volkswagen,crossover,98,2.0,Diesel,yes,9.998797732340453
Volkswagen,sedan,0,1.6,Petrol,yes,9.495590740230375
Volkswagen,vagon,150,2.0,Petrol,yes,9.137769679141348
Volkswagen,van,300,2.4,Diesel,yes,8.809862805379057
Mercedes-Benz,sedan,385,1.8,Petrol,yes,8.268731832117737
Mercedes-Benz,sedan,360,2.9,Diesel,no,7.673223121121708
Renault,vagon,190,1.5,Diesel,yes,9.315690887584008
Renault,other,160,2.0,Gas,yes,8.922658299524402
BMW,other,0,3.0,Petrol,yes,11.512915464920228
Volkswagen,hatch,56,2.0,Diesel,yes,9.9281801651265
Mercedes-Benz,sedan,27,3.0,Diesel,yes,11.686878772093667
Mitsubishi,crossover,0,2.4,Diesel,yes,10.616437360392252
Renault,van,265,2.0,Diesel,yes,9.277999020449997
Volkswagen,van,1,2.0,Diesel,yes,11.156107653683586
Volkswagen,sedan,128,2.0,Petrol,yes,9.433483923290392
Audi,vagon,154,2.0,Diesel,yes,9.615805480084347
Mitsubishi,sedan,126,1.6,Petrol,yes,8.748304912379623
Renault,hatch,10,1.6,Petrol,yes,9.51044496442652
Volkswagen,crossover,210,3.0,Diesel,yes,9.786953736280177
Volkswagen,van,71,1.2,Petrol,yes,9.210340371976184
Volkswagen,other,146,1.6,Diesel,yes,9.287301413112312
Mercedes-Benz,sedan,360,5.0,Gas,yes,9.296518068217235
Volkswagen,vagon,69,1.4,Petrol,yes,9.615805480084347
Volkswagen,sedan,110,2.0,Petrol,yes,9.195226734166134
Mitsubishi,crossover,320,3.0,Gas,yes,9.047821442478408
Volkswagen,vagon,170,1.6,Diesel,yes,9.60911649193355
Mitsubishi,sedan,72,2.4,Petrol,yes,9.350102314351341
Audi,sedan,247,2.5,Diesel,yes,9.047821442478408
Mitsubishi,sedan,40,2.0,Petrol,yes,9.464982590349763
Mitsubishi,sedan,72,2.0,Petrol,yes,10.325481962595504
Mercedes-Benz,other,51,3.0,Diesel,yes,10.680516217076775
BMW,sedan,73,2.0,Petrol,yes,10.325481962595504
Mercedes-Benz,sedan,257,1.8,Gas,no,7.408530566894626
Renault,vagon,184,1.5,Diesel,yes,9.137769679141348
Mercedes-Benz,sedan,89,6.3,Petrol,yes,10.325481962595504
Mercedes-Benz,van,175,2.2,Diesel,yes,9.698920386794853
Renault,crossover,225,2.0,Gas,yes,8.656955133791396
Mercedes-Benz,sedan,29,3.0,Diesel,yes,10.905955980651335
Mercedes-Benz,van,209,2.2,Diesel,yes,9.350102314351341
Mercedes-Benz,crossover,46,5.5,Petrol,yes,10.887436932884098
Renault,van,183,2.0,Diesel,yes,9.332558004700433
Volkswagen,crossover,156,2.0,Diesel,yes,9.539644119118783
Audi,sedan,175,3.0,Petrol,yes,9.568014816247999
Volkswagen,van,280,1.6,Diesel,yes,8.922658299524402
Volkswagen,van,63,2.0,Diesel,yes,10.92512880001811
Volkswagen,hatch,195,1.4,Diesel,yes,8.85352256068954
Mitsubishi,van,98,2.4,Petrol,yes,9.350015354048665
BMW,sedan,214,1.9,Petrol,no,7.955074273262696
Renault,van,118,1.5,Diesel,yes,8.874867635688053
Audi,sedan,104,2.8,Petrol,yes,10.16199824768763
Toyota,hatch,75,1.4,Diesel,yes,9.433483923290392
Mercedes-Benz,van,196,2.2,Diesel,yes,8.732304571033183
Toyota,crossover,92,3.5,Gas,yes,10.264652401747712
Volkswagen,van,419,2.4,Diesel,yes,8.699514748210191
Audi,crossover,100,3.0,Diesel,yes,10.709963418403076
BMW,crossover,186,5.0,Petrol,yes,10.51867319162636
Audi,sedan,234,2.4,Petrol,yes,8.987196820661973
Volkswagen,sedan,1,1.4,Petrol,yes,9.975808214115753
BMW,sedan,200,2.5,Petrol,yes,8.45531778769815
Mitsubishi,crossover,102,3.0,Petrol,yes,9.648595302907339
Renault,van,149,1.5,Diesel,yes,8.974618038455112
Toyota,sedan,22,2.5,Petrol,yes,10.373491181781864
BMW,crossover,180,4.8,Gas,yes,10.203555107263542
Toyota,vagon,196,1.59,Petrol,yes,8.922658299524402
Mercedes-Benz,van,191,2.2,Diesel,yes,9.305559638557117
Mitsubishi,sedan,121,1.6,Gas,yes,8.895629627136483
Mercedes-Benz,van,280,2.2,Diesel,yes,8.987196820661973
Mitsubishi,crossover,115,3.0,Gas,yes,9.773094088602532
Volkswagen,crossover,189,3.0,Diesel,yes,10.545341438708522
BMW,vagon,179,2.0,Diesel,yes,9.642122788401721
Volkswagen,van,137,1.9,Diesel,yes,9.230142999272362
Mercedes-Benz,van,234,2.2,Diesel,yes,8.974618038455112
Mitsubishi,sedan,161,1.6,Gas,yes,8.809862805379057
Mercedes-Benz,other,176,5.5,Petrol,yes,10.308952660644293
Volkswagen,vagon,210,1.9,Diesel,yes,9.305650551780507
Mercedes-Benz,sedan,56,2.2,Diesel,yes,10.558413520275876
Mercedes-Benz,van,280,2.2,Diesel,yes,8.935903526274423
Volkswagen,hatch,90,1.9,Diesel,yes,9.093806555720231
Toyota,crossover,120,4.0,Petrol,yes,10.060491301345794
Audi,sedan,37,2.8,Petrol,yes,10.51867319162636
Renault,vagon,151,1.5,Diesel,yes,8.630521876723241
Volkswagen,sedan,75,1.8,Petrol,yes,9.846917201047734
Mercedes-Benz,vagon,219,3.0,Diesel,yes,9.674074388208323
Mercedes-Benz,sedan,170,2.8,Gas,yes,9.629050706834368
Volkswagen,vagon,74,2.0,Diesel,yes,9.93788897925346
BMW,sedan,210,3.5,Petrol,yes,9.011889433252344
Mitsubishi,van,300,1.6,Petrol,yes,8.594154232552366
Mitsubishi,sedan,82,1.5,Gas,yes,9.367344120785848
Mitsubishi,sedan,121,2.4,Gas,yes,9.392661928770137
Volkswagen,sedan,198,1.6,Petrol,yes,8.99961934066053
BMW,sedan,290,4.8,Petrol,yes,9.903437551286085
Audi,sedan,103,2.0,Diesel,yes,10.373491181781864
Volkswagen,van,340,1.8,Petrol,yes,8.732304571033183
BMW,sedan,270,2.5,Diesel,no,7.313220387090301
Volkswagen,other,119,2.0,Diesel,yes,9.792555991828847
Mercedes-Benz,sedan,140,5.5,Petrol,yes,10.657259354912508
BMW,sedan,335,2.0,Diesel,no,8.294049640102028
Mitsubishi,crossover,124,3.0,Gas,yes,9.487972108574462
Mercedes-Benz,sedan,85,5.5,Petrol,yes,10.126231023828998
BMW,crossover,68,3.0,Diesel,yes,10.718852365820323
Toyota,crossover,160,4.7,Gas,yes,9.820105943597078
Volkswagen,van,212,1.9,Diesel,yes,9.159047077588632
Audi,sedan,140,2.8,Petrol,yes,10.146433731146518
Volkswagen,crossover,200,4.2,Petrol,yes,9.61573881119536
Volkswagen,van,153,2.5,Diesel,yes,9.230142999272362
Mitsubishi,sedan,238,2.0,Gas,yes,8.974618038455112
BMW,hatch,3,2.0,Diesel,yes,10.86325914102182
Mitsubishi,sedan,110,2.0,Petrol,yes,9.104979856318357
Audi,vagon,215,2.5,Diesel,no,8.34283980427146
Toyota,other,100,4.5,Diesel,yes,10.584055950889214
BMW,sedan,245,3.0,Diesel,yes,9.104979856318357
Mercedes-Benz,sedan,96,3.5,Petrol,yes,10.081633737919603
Mercedes-Benz,crossover,128,3.0,Diesel,yes,10.915088464214607
Mercedes-Benz,sedan,246,5.0,Petrol,yes,9.367344120785848
Mitsubishi,crossover,0,2.4,Diesel,yes,10.621083413498383
BMW,sedan,71,2.99,Petrol,yes,10.645424897265505
Renault,crossover,138,2.5,Gas,yes,9.400960731584833
Toyota,sedan,118,1.4,Petrol,yes,9.341368634382587
Audi,vagon,320,1.9,Diesel,yes,8.85366542803745
BMW,hatch,1,2.0,Petrol,yes,8.160518247477505
Mitsubishi,crossover,45,2.5,Diesel,yes,10.077440859659566
Mercedes-Benz,other,220,2.2,Diesel,yes,9.159047077588632
BMW,other,55,2.0,Petrol,yes,10.532096211958502
Renault,van,1,1.9,Diesel,yes,8.699514748210191
Mercedes-Benz,crossover,0,2.2,Diesel,yes,11.184407509012852
Mercedes-Benz,other,190,2.2,Diesel,yes,9.225228984469933
Audi,sedan,186,2.5,Diesel,yes,9.02401079378469
BMW,sedan,270,2.0,Diesel,no,7.8632667240095735
Mercedes-Benz,sedan,250,2.7,Diesel,no,8.160518247477505
Mercedes-Benz,crossover,86,3.0,Gas,yes,10.305613759378778
Volkswagen,sedan,107,1.8,Petrol,yes,9.903437551286085
Volkswagen,van,180,2.0,Diesel,yes,8.699514748210191
Mercedes-Benz,van,360,2.2,Other,yes,9.296518068217235
Volkswagen,van,165,1.6,Diesel,yes,9.21024036697585
Volkswagen,other,145,3.2,Petrol,yes,9.425451751593128
Audi,sedan,354,2.5,Diesel,no,8.160518247477505
BMW,crossover,230,3.0,Diesel,yes,9.947504437952903
Audi,sedan,220,2.5,Diesel,no,8.330863613224745
Volkswagen,van,345,1.9,Diesel,no,8.318742252692399
Mercedes-Benz,sedan,86,5.5,Petrol,yes,10.257659366256743
Toyota,crossover,90,2.0,Petrol,yes,9.846917201047734
Mercedes-Benz,van,167,2.2,Diesel,yes,9.433483923290392
Renault,other,160,2.0,Petrol,no,7.90100705199242
Audi,sedan,120,2.0,Petrol,yes,9.230142999272362
BMW,sedan,238,3.5,Petrol,yes,8.83927669058535
Mitsubishi,crossover,79,2.4,Gas,yes,9.487972108574462
Mercedes-Benz,crossover,0,3.0,Diesel,yes,11.736061016252439
BMW,sedan,200,2.7,Petrol,yes,8.318742252692399
Mercedes-Benz,sedan,229,2.7,Diesel,no,8.070906088787819
Toyota,crossover,160,2.0,Petrol,yes,9.52507811645139
Mitsubishi,sedan,176,1.6,Petrol,yes,8.648221453822641
Mercedes-Benz,other,215,2.2,Diesel,yes,8.779557455883728
Volkswagen,crossover,150,4.2,Diesel,yes,10.691944912900398
BMW,sedan,130,3.0,Petrol,yes,10.51867319162636
BMW,crossover,189,3.0,Diesel,yes,10.292145542327912
Mercedes-Benz,van,5,1.6,Diesel,yes,11.502875129116727
Volkswagen,sedan,350,2.0,Gas,yes,8.496990484098719
Renault,sedan,277,1.5,Diesel,yes,8.691146498539675
Mercedes-Benz,sedan,155,3.0,Petrol,yes,9.814656338829513
Mercedes-Benz,sedan,280,2.8,Petrol,yes,8.45531778769815
Toyota,crossover,115,5.7,Petrol,yes,10.532096211958502
Volkswagen,van,230,2.5,Diesel,yes,9.615805480084347
Mercedes-Benz,sedan,350,3.0,Diesel,yes,8.83927669058535
Mercedes-Benz,van,230,2.2,Diesel,yes,9.02401079378469
Renault,van,199,1.9,Diesel,yes,8.1886891244442
Audi,vagon,280,2.5,Other,no,7.824046010856292
Volkswagen,crossover,37,3.0,Diesel,yes,10.60905725309463
Mercedes-Benz,van,3,2.2,Diesel,yes,11.350406535472453
Audi,sedan,341,2.8,Petrol,yes,8.476371196895983
Mercedes-Benz,vagon,180,3.2,Diesel,yes,9.159047077588632
Toyota,sedan,160,2.4,Gas,yes,9.449357272446683
Volkswagen,van,128,1.9,Diesel,yes,9.28720881623276
Audi,other,150,4.2,Petrol,yes,10.21464198117305
Toyota,other,65,2.5,Petrol,yes,9.998752276761909
Mercedes-Benz,van,300,2.2,Diesel,yes,9.581903928408666
Audi,sedan,146,1.8,Petrol,yes,9.433483923290392
Renault,van,123,1.5,Diesel,yes,8.881836305004146
Mitsubishi,sedan,160,2.0,Gas,yes,9.011889433252344
Volkswagen,van,150,1.4,Gas,yes,9.487972108574462
Audi,sedan,124,3.0,Diesel,yes,10.021270588192511
BMW,sedan,230,2.0,Diesel,no,8.294049640102028
Toyota,sedan,260,3.5,Gas,yes,9.332558004700433
Toyota,sedan,185,1.6,Gas,yes,9.137769679141348
Mitsubishi,crossover,135,2.5,Diesel,yes,9.903487552536127
Volkswagen,other,184,3.6,Petrol,yes,9.740968623038354
BMW,crossover,45,3.0,Diesel,yes,10.941995917134532
BMW,sedan,355,3.0,Diesel,yes,9.071078304642676
BMW,sedan,340,2.0,Gas,yes,8.433811582477187
Mercedes-Benz,crossover,154,3.2,Diesel,yes,10.46310334047155
Volkswagen,sedan,256,1.8,Petrol,yes,8.83927669058535
Volkswagen,van,210,2.0,Diesel,no,8.34283980427146
Mitsubishi,other,57,2.5,Other,yes,10.021270588192511
Volkswagen,van,380,2.0,Diesel,yes,8.411832675758411
Volkswagen,hatch,90,1.9,Diesel,yes,8.476371196895983
Volkswagen,sedan,136,1.8,Petrol,yes,9.296518068217235
Volkswagen,other,178,2.5,Diesel,yes,9.20029003612268
Mercedes-Benz,sedan,110,2.57,Petrol,yes,9.38429367909962
Mercedes-Benz,sedan,370,2.0,Petrol,yes,8.556413904569519
Volkswagen,sedan,73,1.8,Petrol,yes,9.764225485202621
